x,episode_rewards
0,744.0
1,733.0
2,732.0
3,702.0
4,725.0
5,688.0
6,745.0
7,752.0
8,746.0
9,711.0
10,711.0
11,700.0
12,729.0
13,682.0
14,743.0
15,707.0
16,711.0
17,717.0
18,758.0
19,738.0
20,731.0
21,715.0
22,732.0
23,689.0
24,734.0
25,710.0
26,745.0
27,690.0
28,741.0
29,715.0
30,734.0
31,712.0
32,710.0
33,736.0
34,750.0
35,725.0
36,697.0
37,738.0
38,717.0
39,726.0
40,757.0
41,768.0
42,714.0
43,712.0
44,719.0
45,721.0
46,691.0
47,762.0
48,728.0
49,725.0
50,756.0
51,761.0
52,725.0
53,732.0
54,696.0
55,705.0
56,704.0
57,700.0
58,715.0
59,757.0
60,772.0
61,722.0
62,753.0
63,695.0
64,704.0
65,732.0
66,755.0
67,694.0
68,753.0
69,748.0
70,680.0
71,694.0
72,746.0
73,703.0
74,700.0
75,692.0
76,730.0
77,731.0
78,749.0
79,695.0
80,742.0
81,737.0
82,740.0
83,710.0
84,721.0
85,744.0
86,703.0
87,722.0
88,745.0
89,730.0
90,724.0
91,747.0
92,734.0
93,717.0
94,773.0
95,719.0
96,745.0
97,738.0
98,762.0
99,700.0
100,736.0
101,768.0
102,724.0
103,753.0
104,747.0
105,727.0
106,708.0
107,710.0
108,740.0
109,740.0
110,771.0
111,731.0
112,724.0
113,736.0
114,700.0
115,715.0
116,719.0
117,761.0
118,689.0
119,721.0
120,734.0
121,701.0
122,700.0
123,700.0
124,706.0
125,743.0
126,731.0
127,690.0
128,688.0
129,715.0
130,719.0
131,685.0
132,776.0
133,744.0
134,726.0
135,702.0
136,731.0
137,727.0
138,752.0
139,700.0
140,740.0
141,706.0
142,764.0
143,694.0
144,704.0
145,710.0
146,725.0
147,727.0
148,751.0
149,762.0
150,661.0
151,746.0
152,747.0
153,711.0
154,682.0
155,731.0
156,716.0
157,684.0
158,715.0
159,706.0
160,748.0
161,759.0
162,721.0
163,692.0
164,729.0
165,740.0
166,764.0
167,752.0
168,722.0
169,701.0
170,703.0
171,739.0
172,707.0
173,707.0
174,771.0
175,678.0
176,733.0
177,729.0
178,735.0
179,750.0
180,718.0
181,777.0
182,747.0
183,745.0
184,746.0
185,708.0
186,737.0
187,748.0
188,686.0
189,725.0
190,778.0
191,697.0
192,709.0
193,736.0
194,735.0
195,708.0
196,717.0
197,703.0
198,749.0
199,714.0
200,694.0
201,720.0
202,739.0
203,737.0
204,735.0
205,733.0
206,759.0
207,687.0
208,741.0
209,758.0
210,683.0
211,721.0
212,690.0
213,763.0
214,745.0
215,680.0
216,719.0
217,725.0
218,758.0
219,751.0
220,725.0
221,724.0
222,766.0
223,748.0
224,755.0
225,715.0
226,744.0
227,734.0
228,730.0
229,779.0
230,714.0
231,699.0
232,711.0
233,720.0
234,747.0
235,701.0
236,738.0
237,720.0
238,762.0
239,714.0
240,726.0
241,758.0
242,767.0
243,733.0
244,673.0
245,716.0
246,735.0
247,784.0
248,711.0
249,749.0
250,740.0
251,760.0
252,759.0
253,769.0
254,707.0
255,727.0
256,687.0
257,703.0
258,751.0
259,720.0
260,747.0
261,708.0
262,736.0
263,747.0
264,715.0
265,749.0
266,763.0
267,716.0
268,807.0
269,740.0
270,728.0
271,753.0
272,708.0
273,722.0
274,725.0
275,738.0
276,678.0
277,697.0
278,738.0
279,766.0
280,719.0
281,713.0
282,682.0
283,687.0
284,723.0
285,741.0
286,715.0
287,730.0
288,714.0
289,696.0
290,730.0
291,661.0
292,731.0
293,711.0
294,753.0
295,741.0
296,667.0
297,705.0
298,692.0
299,703.0
300,728.0
301,743.0
302,706.0
303,710.0
304,774.0
305,694.0
306,747.0
307,750.0
308,709.0
309,758.0
310,727.0
311,746.0
312,751.0
313,762.0
314,794.0
315,734.0
316,752.0
317,706.0
318,710.0
319,663.0
320,799.0
321,700.0
322,758.0
323,744.0
324,723.0
325,720.0
326,700.0
327,700.0
328,715.0
329,765.0
330,769.0
331,711.0
332,694.0
333,748.0
334,745.0
335,706.0
336,808.0
337,746.0
338,800.0
339,679.0
340,707.0
341,748.0
342,689.0
343,669.0
344,750.0
345,761.0
346,827.0
347,733.0
348,689.0
349,722.0
350,693.0
351,711.0
352,699.0
353,716.0
354,739.0
355,721.0
356,731.0
357,741.0
358,740.0
359,730.0
360,750.0
361,668.0
362,709.0
363,767.0
364,705.0
365,724.0
366,763.0
367,685.0
368,724.0
369,749.0
370,675.0
371,679.0
372,720.0
373,760.0
374,750.0
375,751.0
376,715.0
377,725.0
378,712.0
379,734.0
380,726.0
381,719.0
382,757.0
383,761.0
384,744.0
385,732.0
386,753.0
387,704.0
388,780.0
389,709.0
390,770.0
391,701.0
392,709.0
393,735.0
394,787.0
395,780.0
396,754.0
397,783.0
398,758.0
399,761.0
400,694.0
401,798.0
402,721.0
403,718.0
404,767.0
405,711.0
406,703.0
407,702.0
408,765.0
409,752.0
410,719.0
411,705.0
412,714.0
413,722.0
414,712.0
415,847.0
416,726.0
417,717.0
418,702.0
419,753.0
420,746.0
421,678.0
422,659.0
423,697.0
424,724.0
425,728.0
426,721.0
427,736.0
428,731.0
429,688.0
430,751.0
431,743.0
432,769.0
433,696.0
434,715.0
435,720.0
436,729.0
437,757.0
438,714.0
439,713.0
440,732.0
441,685.0
442,725.0
443,696.0
444,743.0
445,767.0
446,743.0
447,697.0
448,700.0
449,769.0
450,719.0
451,744.0
452,741.0
453,734.0
454,777.0
455,702.0
456,728.0
457,710.0
458,684.0
459,795.0
460,707.0
461,785.0
462,760.0
463,752.0
464,676.0
465,672.0
466,682.0
467,754.0
468,694.0
469,768.0
470,738.0
471,684.0
472,701.0
473,689.0
474,697.0
475,741.0
476,727.0
477,723.0
478,688.0
479,772.0
480,724.0
481,701.0
482,721.0
483,782.0
484,756.0
485,733.0
486,720.0
487,705.0
488,721.0
489,758.0
490,734.0
491,748.0
492,744.0
493,759.0
494,749.0
495,769.0
496,668.0
497,786.0
498,802.0
499,745.0
500,778.0
501,698.0
502,776.0
503,683.0
504,680.0
505,804.0
506,743.0
507,761.0
508,747.0
509,799.0
510,715.0
511,717.0
512,777.0
513,745.0
514,818.0
515,685.0
516,825.0
517,684.0
518,720.0
519,746.0
520,753.0
521,687.0
522,746.0
523,698.0
524,652.0
525,809.0
526,686.0
527,778.0
528,678.0
529,775.0
530,761.0
531,778.0
532,695.0
533,728.0
534,774.0
535,782.0
536,714.0
537,775.0
538,707.0
539,785.0
540,761.0
541,736.0
542,729.0
543,744.0
544,742.0
545,756.0
546,755.0
547,781.0
548,716.0
549,796.0
550,709.0
551,707.0
552,767.0
553,779.0
554,724.0
555,699.0
556,789.0
557,705.0
558,730.0
559,705.0
560,702.0
561,716.0
562,748.0
563,730.0
564,775.0
565,747.0
566,763.0
567,710.0
568,787.0
569,768.0
570,757.0
571,716.0
572,786.0
573,723.0
574,738.0
575,715.0
576,712.0
577,801.0
578,688.0
579,732.0
580,742.0
581,722.0
582,783.0
583,772.0
584,757.0
585,790.0
586,784.0
587,802.0
588,739.0
589,765.0
590,750.0
591,734.0
592,719.0
593,771.0
594,708.0
595,763.0
596,756.0
597,788.0
598,743.0
599,796.0
600,806.0
601,708.0
602,801.0
603,697.0
604,742.0
605,741.0
606,716.0
607,700.0
608,714.0
609,741.0
610,753.0
611,759.0
612,743.0
613,743.0
614,760.0
615,801.0
616,693.0
617,751.0
618,703.0
619,697.0
620,717.0
621,727.0
622,802.0
623,840.0
624,834.0
625,685.0
626,737.0
627,762.0
628,782.0
629,754.0
630,734.0
631,734.0
632,660.0
633,694.0
634,673.0
635,725.0
636,758.0
637,690.0
638,707.0
639,729.0
640,728.0
641,790.0
642,722.0
643,661.0
644,735.0
645,701.0
646,790.0
647,725.0
648,743.0
649,803.0
650,700.0
651,748.0
652,613.0
653,603.0
654,716.0
655,719.0
656,724.0
657,799.0
658,742.0
659,770.0
660,841.0
661,713.0
662,671.0
663,703.0
664,762.0
665,769.0
666,737.0
667,801.0
668,754.0
669,773.0
670,747.0
671,743.0
672,747.0
673,762.0
674,731.0
675,731.0
676,796.0
677,828.0
678,809.0
679,811.0
680,689.0
681,722.0
682,695.0
683,714.0
684,731.0
685,700.0
686,758.0
687,724.0
688,738.0
689,804.0
690,730.0
691,738.0
692,718.0
693,672.0
694,730.0
695,799.0
696,732.0
697,686.0
698,781.0
699,724.0
700,768.0
701,696.0
702,698.0
703,755.0
704,755.0
705,667.0
706,782.0
707,808.0
708,741.0
709,759.0
710,724.0
711,726.0
712,787.0
713,792.0
714,736.0
715,716.0
716,748.0
717,706.0
718,666.0
719,813.0
720,838.0
721,749.0
722,762.0
723,696.0
724,711.0
725,763.0
726,771.0
727,778.0
728,706.0
729,708.0
730,825.0
731,759.0
732,789.0
733,728.0
734,711.0
735,730.0
736,797.0
737,780.0
738,757.0
739,747.0
740,771.0
741,814.0
742,723.0
743,656.0
744,797.0
745,723.0
746,798.0
747,705.0
748,792.0
749,698.0
750,846.0
751,815.0
752,736.0
753,819.0
754,740.0
755,786.0
756,696.0
757,812.0
758,714.0
759,831.0
760,796.0
761,746.0
762,740.0
763,696.0
764,752.0
765,748.0
766,745.0
767,757.0
768,734.0
769,697.0
770,736.0
771,724.0
772,793.0
773,670.0
774,778.0
775,834.0
776,758.0
777,846.0
778,815.0
779,744.0
780,706.0
781,722.0
782,785.0
783,685.0
784,681.0
785,785.0
786,819.0
787,811.0
788,816.0
789,697.0
790,809.0
791,851.0
792,765.0
793,706.0
794,793.0
795,769.0
796,754.0
797,747.0
798,753.0
799,858.0
800,673.0
801,754.0
802,764.0
803,718.0
804,814.0
805,715.0
806,797.0
807,816.0
808,834.0
809,848.0
810,885.0
811,822.0
812,795.0
813,724.0
814,780.0
815,718.0
816,711.0
817,771.0
818,730.0
819,773.0
820,750.0
821,735.0
822,756.0
823,753.0
824,793.0
825,771.0
826,752.0
827,669.0
828,676.0
829,801.0
830,689.0
831,832.0
832,795.0
833,783.0
834,848.0
835,745.0
836,728.0
837,728.0
838,739.0
839,746.0
840,742.0
841,690.0
842,689.0
843,787.0
844,715.0
845,681.0
846,781.0
847,668.0
848,796.0
849,704.0
850,703.0
851,690.0
852,790.0
853,745.0
854,799.0
855,793.0
856,800.0
857,825.0
858,849.0
859,698.0
860,823.0
861,837.0
862,834.0
863,797.0
864,878.0
865,770.0
866,867.0
867,734.0
868,705.0
869,696.0
870,739.0
871,755.0
872,754.0
873,712.0
874,809.0
875,812.0
876,814.0
877,857.0
878,707.0
879,788.0
880,716.0
881,670.0
882,685.0
883,829.0
884,891.0
885,785.0
886,826.0
887,726.0
888,712.0
889,833.0
890,703.0
891,766.0
892,868.0
893,765.0
894,704.0
895,811.0
896,717.0
897,754.0
898,756.0
899,772.0
900,758.0
901,763.0
902,759.0
903,802.0
904,692.0
905,811.0
906,732.0
907,724.0
908,758.0
909,740.0
910,823.0
911,768.0
912,747.0
913,809.0
914,773.0
915,776.0
916,790.0
917,806.0
918,780.0
919,808.0
920,846.0
921,629.0
922,811.0
923,807.0
924,822.0
925,681.0
926,801.0
927,766.0
928,772.0
929,824.0
930,858.0
931,827.0
932,779.0
933,722.0
934,794.0
935,806.0
936,712.0
937,687.0
938,844.0
939,734.0
940,757.0
941,786.0
942,791.0
943,725.0
944,780.0
945,769.0
946,796.0
947,719.0
948,783.0
949,835.0
950,785.0
951,773.0
952,825.0
953,703.0
954,666.0
955,692.0
956,774.0
957,739.0
958,732.0
959,733.0
960,732.0
961,774.0
962,919.0
963,850.0
964,731.0
965,827.0
966,838.0
967,666.0
968,679.0
969,672.0
970,835.0
971,842.0
972,888.0
973,687.0
974,708.0
975,832.0
976,785.0
977,829.0
978,779.0
979,772.0
980,752.0
981,702.0
982,725.0
983,799.0
984,737.0
985,755.0
986,757.0
987,765.0
988,803.0
989,883.0
990,745.0
991,720.0
992,881.0
993,768.0
994,762.0
995,747.0
996,765.0
997,759.0
998,834.0
999,801.0
1000,701.0
1001,828.0
1002,827.0
1003,793.0
1004,782.0
1005,681.0
1006,709.0
1007,760.0
1008,646.0
1009,819.0
1010,772.0
1011,812.0
1012,781.0
1013,774.0
1014,785.0
1015,739.0
1016,751.0
1017,721.0
1018,723.0
1019,749.0
1020,768.0
1021,761.0
1022,726.0
1023,753.0
1024,761.0
1025,898.0
1026,714.0
1027,813.0
1028,742.0
1029,756.0
1030,855.0
1031,859.0
1032,839.0
1033,749.0
1034,722.0
1035,783.0
1036,760.0
1037,855.0
1038,666.0
1039,787.0
1040,812.0
1041,717.0
1042,759.0
1043,842.0
1044,866.0
1045,725.0
1046,679.0
1047,840.0
1048,809.0
1049,879.0
1050,756.0
1051,745.0
1052,873.0
1053,762.0
1054,749.0
1055,809.0
1056,800.0
1057,819.0
1058,831.0
1059,800.0
1060,761.0
1061,796.0
1062,761.0
1063,730.0
1064,908.0
1065,741.0
1066,756.0
1067,765.0
1068,738.0
1069,730.0
1070,813.0
1071,738.0
1072,755.0
1073,865.0
1074,750.0
1075,812.0
1076,788.0
1077,764.0
1078,775.0
1079,758.0
1080,751.0
